metric,timestamp,value
qname=abb.com.,2025-11-22T19:15:30+00:00,196958
qname=abb.com.,2025-11-22T19:15:44+00:00,196958
qname=abb.com.,2025-11-22T19:15:58+00:00,196958
qname=abb.com.,2025-11-22T19:16:12+00:00,196958
qname=abb.com.,2025-11-22T19:16:26+00:00,196958
qname=abb.com.,2025-11-22T19:16:40+00:00,196958
qname=abb.com.,2025-11-22T19:16:54+00:00,196958
qname=abb.com.,2025-11-22T19:17:08+00:00,196958
qname=abb.com.,2025-11-22T19:17:22+00:00,196958
qname=abb.com.,2025-11-22T19:17:36+00:00,196958
qname=abb.com.,2025-11-22T19:17:50+00:00,197190
qname=abb.com.,2025-11-22T19:18:04+00:00,198090
qname=abb.com.,2025-11-22T19:18:18+00:00,198090
qname=abb.com.,2025-11-22T19:18:32+00:00,198090
qname=abb.com.,2025-11-22T19:18:46+00:00,198090
qname=abb.com.,2025-11-22T19:19:00+00:00,198090
qname=abb.com.,2025-11-22T19:19:14+00:00,198090
qname=abb.com.,2025-11-22T19:19:28+00:00,199058
qname=abb.com.,2025-11-22T19:19:42+00:00,199082
qname=abb.com.,2025-11-22T19:19:56+00:00,199210
qname=abb.com.,2025-11-22T19:20:10+00:00,199210
